Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1506,31.172,19.478,0,0.073,1.619,3.297,7.481,18.337,0.999
1507,19.790,19.380,0,0.069,1.633,3.339,7.597,18.661,0.910
1507,31.287,19.412,0,0.075,1.612,3.276,7.424,18.202,0.910
1508,19.677,18.479,0,0.072,1.634,3.342,7.601,18.663,0.773
1508,30.918,18.472,0,0.074,1.658,3.452,7.967,19.764,0.773
1509,30.933,18.474,0,0.073,1.661,3.462,8.002,19.874,0.614
1509,19.694,19.383,0,0.070,1.616,3.290,7.469,18.333,0.614
1510,19.739,18.518,0,0.071,1.626,3.314,7.524,18.451,0.997
1510,31.210,19.422,0,0.072,1.622,3.304,7.495,18.374,0.997
1511,20.270,18.409,0,0.069,1.637,3.378,7.761,19.231,0.719
1511,31.476,18.525,0,0.078,1.604,3.250,7.353,18.007,0.719
1512,20.170,18.409,0,0.072,1.645,3.408,7.848,19.473,0.597
1512,31.508,18.493,0,0.078,1.596,3.227,7.295,17.871,0.597
1513,20.171,18.420,0,0.072,1.650,3.416,7.851,19.425,0.752
1513,31.386,19.362,0,0.073,1.612,3.299,7.532,18.595,0.752
1514,20.236,18.410,0,0.075,1.639,3.385,7.779,19.276,0.989
1514,31.588,19.384,0,0.080,1.632,3.365,7.724,19.124,0.989
1515,20.153,18.340,0,0.070,1.655,3.442,7.948,19.750,0.723
1515,31.654,18.472,0,0.078,1.620,3.315,7.568,18.667,0.723
1516,20.182,18.350,0,0.069,1.641,3.397,7.817,19.383,0.988
1516,31.722,19.433,0,0.084,1.650,3.413,7.837,19.371,0.988
1517,20.264,18.356,0,0.071,1.630,3.351,7.678,18.987,0.772
1517,31.560,18.488,0,0.079,1.600,3.241,7.336,17.987,0.772
1518,20.384,18.447,0,0.073,1.622,3.319,7.575,18.682,0.999
1518,31.701,18.480,0,0.078,1.618,3.318,7.594,18.787,0.999
1519,20.308,18.380,0,0.071,1.638,3.381,7.769,19.257,0.838
1519,31.593,18.483,0,0.079,1.614,3.293,7.497,18.457,0.838
1520,20.171,18.371,0,0.074,1.641,3.390,7.783,19.251,0.818
1520,31.570,18.496,0,0.079,1.615,3.295,7.497,18.444,0.818
1521,20.065,18.359,0,0.072,1.664,3.480,8.066,20.089,0.570
1521,31.469,18.538,0,0.079,1.613,3.282,7.445,18.268,0.570
1522,20.294,18.375,0,0.072,1.641,3.378,7.729,19.063,0.797
1522,31.547,18.520,0,0.080,1.611,3.276,7.433,18.239,0.797
1523,20.240,18.316,0,0.066,1.649,3.425,7.910,19.678,0.635
1523,31.576,18.475,0,0.079,1.606,3.263,7.407,18.200,0.635
1524,20.302,18.429,0,0.072,1.637,3.375,7.743,19.160,0.986
1524,31.635,18.486,0,0.076,1.630,3.352,7.679,18.992,0.986
1525,20.436,18.447,0,0.072,1.608,3.270,7.424,18.242,0.827
1525,31.731,18.471,0,0.078,1.631,3.362,7.720,19.136,0.827
1526,20.284,18.405,0,0.072,1.633,3.365,7.727,19.143,0.877
1526,31.603,18.500,0,0.080,1.613,3.291,7.493,18.453,0.877
1527,20.284,18.378,0,0.073,1.638,3.379,7.760,19.225,0.762
1527,31.587,18.468,0,0.076,1.606,3.265,7.414,18.219,0.762
1528,20.345,18.387,0,0.072,1.617,3.306,7.543,18.604,0.998
1528,31.609,18.512,0,0.079,1.617,3.302,7.522,18.522,0.998
1529,20.266,18.377,0,0.072,1.639,3.383,7.773,19.261,0.846
1529,31.586,18.500,0,0.078,1.616,3.298,7.508,18.487,0.846
1530,20.298,18.404,0,0.071,1.634,3.368,7.728,19.128,0.826
1530,31.592,18.476,0,0.077,1.609,3.276,7.448,18.323,0.826
1531,20.282,18.409,0,0.072,1.644,3.402,7.832,19.437,0.875
1531,31.588,18.496,0,0.078,1.624,3.326,7.591,18.714,0.875
1532,20.341,18.414,0,0.072,1.623,3.326,7.596,18.742,0.899
1532,31.575,18.468,0,0.078,1.603,3.259,7.400,18.195,0.899
1533,20.294,18.377,0,0.074,1.630,3.345,7.647,18.874,0.957
1533,31.605,18.485,0,0.078,1.616,3.303,7.532,18.572,0.957
1534,20.115,18.394,0,0.074,1.669,3.485,8.062,20.037,0.570
1534,31.510,18.506,0,0.076,1.612,3.286,7.477,18.399,0.570
1535,20.151,18.383,0,0.074,1.652,3.427,7.895,19.575,0.591
1535,31.492,18.497,0,0.077,1.600,3.242,7.340,17.997,0.591
1536,20.188,18.376,0,0.075,1.640,3.389,7.786,19.278,0.636
1536,31.484,18.551,0,0.078,1.596,3.227,7.290,17.836,0.636
1537,20.251,18.359,0,0.071,1.646,3.409,7.855,19.502,0.913
1537,31.659,18.492,0,0.077,1.628,3.348,7.672,18.981,0.913
1538,20.197,18.397,0,0.076,1.647,3.408,7.839,19.422,0.783
1538,31.486,18.520,0,0.077,1.618,3.301,7.505,18.442,0.783
1539,20.081,18.425,0,0.077,1.663,3.462,7.986,19.800,0.579
1539,31.482,18.542,0,0.077,1.608,3.270,7.420,18.218,0.579
1540,20.047,18.381,0,0.072,1.673,3.496,8.077,20.022,0.588
1540,31.375,19.432,0,0.074,1.620,3.310,7.538,18.553,0.588
1541,20.064,18.363,0,0.070,1.668,3.479,8.029,19.898,0.626
1541,31.390,19.442,0,0.074,1.621,3.313,7.547,18.578,0.626
1542,20.048,18.405,0,0.073,1.690,3.553,8.252,20.534,0.513
1542,31.417,19.427,0,0.075,1.613,3.284,7.460,18.326,0.513
1543,20.103,18.373,0,0.073,1.663,3.463,7.991,19.819,0.557
1543,31.398,18.559,0,0.076,1.606,3.254,7.358,18.008,0.557
1544,20.088,18.387,0,0.073,1.662,3.460,7.982,19.791,0.579
1544,31.494,18.526,0,0.078,1.607,3.267,7.417,18.220,0.579
1545,20.141,18.384,0,0.074,1.649,3.412,7.839,19.387,0.776
1545,31.454,18.520,0,0.077,1.618,3.303,7.512,18.468,0.776
1546,20.170,18.370,0,0.072,1.659,3.457,7.994,19.883,0.569
1546,31.467,18.548,0,0.076,1.605,3.258,7.384,18.109,0.569
1547,20.272,18.381,0,0.073,1.629,3.342,7.638,18.843,0.987
1547,31.506,19.414,0,0.077,1.621,3.319,7.583,18.716,0.987
1548,20.177,18.353,0,0.073,1.656,3.432,7.892,19.523,0.564
1548,31.441,18.532,0,0.076,1.597,3.230,7.300,17.874,0.564
1549,20.071,18.370,0,0.074,1.665,3.469,8.006,19.852,0.562
1549,31.415,18.548,0,0.077,1.608,3.264,7.393,18.121,0.562
1550,20.219,18.409,0,0.074,1.640,3.387,7.785,19.296,0.726
1550,31.487,18.507,0,0.075,1.605,3.261,7.394,18.150,0.726
1551,20.182,18.382,0,0.073,1.657,3.448,7.966,19.805,0.554
1551,31.492,18.514,0,0.076,1.600,3.237,7.315,17.904,0.554
1552,20.251,18.413,0,0.071,1.635,3.366,7.713,19.065,0.879
1552,31.501,18.507,0,0.075,1.615,3.292,7.483,18.395,0.879
1553,20.161,18.355,0,0.075,1.646,3.408,7.846,19.454,0.638
1553,31.457,18.516,0,0.078,1.602,3.248,7.357,18.046,0.638
1554,20.186,18.405,0,0.073,1.639,3.383,7.767,19.223,0.739
1554,31.491,18.495,0,0.076,1.605,3.261,7.397,18.161,0.739
1555,20.243,18.318,0,0.069,1.632,3.369,7.748,19.232,0.827
1555,31.579,18.493,0,0.076,1.610,3.277,7.447,18.311,0.827
1556,20.236,18.344,0,0.071,1.638,3.381,7.765,19.231,0.848
1556,31.561,18.503,0,0.077,1.615,3.296,7.500,18.453,0.848
1557,20.023,18.330,0,0.070,1.679,3.520,8.156,20.267,0.513
1557,31.436,18.526,0,0.077,1.604,3.251,7.360,18.041,0.513
1558,20.126,18.329,0,0.071,1.670,3.488,8.071,20.058,0.532
1558,31.449,18.534,0,0.078,1.605,3.255,7.369,18.059,0.532
1559,20.260,18.345,0,0.073,1.631,3.362,7.722,19.145,0.891
1559,31.642,18.477,0,0.078,1.612,3.292,7.501,18.482,0.891
1560,20.166,18.359,0,0.071,1.661,3.466,8.032,20.031,0.584
1560,31.535,18.519,0,0.077,1.610,3.277,7.443,18.287,0.584
1561,20.228,18.340,0,0.071,1.648,3.423,7.904,19.668,0.678
1561,31.628,18.490,0,0.077,1.608,3.279,7.467,18.396,0.678
1562,20.240,18.379,0,0.073,1.630,3.358,7.708,19.099,0.864
1562,31.586,18.480,0,0.078,1.608,3.278,7.460,18.364,0.864
1563,20.136,18.412,0,0.072,1.662,3.462,7.992,19.833,0.650
1563,31.579,18.496,0,0.075,1.616,3.301,7.524,18.536,0.683
1563,25.449,25.726,0,0.068,1.644,3.373,7.670,18.772,0.816
1564,20.292,18.410,0,0.074,1.635,3.370,7.732,19.147,0.759
1564,31.574,18.502,0,0.077,1.602,3.255,7.388,18.157,0.759
1565,20.239,18.335,0,0.072,1.631,3.358,7.701,19.057,0.890
1565,31.589,18.487,0,0.077,1.612,3.288,7.489,18.448,0.890
1566,20.288,18.379,0,0.072,1.638,3.379,7.761,19.227,0.833
1566,31.593,18.460,0,0.076,1.613,3.289,7.481,18.398,0.833
1567,20.239,18.395,0,0.072,1.626,3.342,7.662,18.967,0.746
1567,31.498,18.486,0,0.076,1.596,3.223,7.274,17.784,0.746
1568,20.220,18.336,0,0.071,1.620,3.321,7.592,18.745,0.866
1568,31.469,18.508,0,0.076,1.601,3.242,7.336,17.974,0.866
1569,20.345,18.352,0,0.073,1.625,3.335,7.630,18.859,0.980
1569,31.594,18.508,0,0.075,1.617,3.307,7.542,18.595,0.980
1570,20.373,18.358,0,0.071,1.620,3.320,7.589,18.753,0.981
1570,31.675,18.491,0,0.076,1.627,3.347,7.671,18.983,0.981
1571,20.396,18.353,0,0.072,1.610,3.279,7.458,18.355,0.873
1571,31.668,18.485,0,0.075,1.630,3.355,7.698,19.063,0.873
1572,20.320,18.354,0,0.070,1.630,3.360,7.725,19.177,0.983
1572,31.662,18.506,0,0.077,1.625,3.335,7.626,18.832,0.983
1573,20.390,18.387,0,0.072,1.615,3.301,7.528,18.565,0.886
1573,31.682,18.477,0,0.074,1.635,3.373,7.751,19.218,0.886
1574,20.347,18.333,0,0.072,1.618,3.308,7.543,18.590,0.998
1574,31.659,18.487,0,0.079,1.615,3.303,7.540,18.604,0.998
1575,20.381,18.376,0,0.072,1.623,3.320,7.576,18.684,0.969
1575,31.629,18.520,0,0.076,1.630,3.356,7.703,19.084,0.969
1576,20.375,18.358,0,0.072,1.621,3.320,7.580,18.701,0.996
1576,31.657,18.471,0,0.074,1.615,3.307,7.555,18.658,0.996
1577,19.985,18.337,0,0.072,1.661,3.423,7.787,18.996,0.674
1577,31.655,18.468,0,0.076,1.606,3.278,7.473,18.432,0.674
1578,20.264,18.356,0,0.069,1.660,3.464,8.031,20.038,0.604
1578,31.722,18.500,0,0.079,1.624,3.333,7.626,18.845,0.802
1578,25.558,25.464,0,0.064,1.625,3.328,7.589,18.693,0.793
1579,31.429,14.366,0,0.072,1.716,3.558,8.078,19.555,0.340
1579,20.458,18.460,0,0.074,1.602,3.243,7.337,17.975,0.659
1579,26.425,25.765,0,0.068,1.619,3.267,7.301,17.577,0.662
1580,24.233,12.224,0,0.070,1.636,3.306,7.370,17.647,0.771
1580,20.310,18.313,0,0.065,1.652,3.448,7.998,19.980,0.529
1580,31.601,18.347,0,0.082,1.610,3.275,7.435,18.258,0.722
1581,20.415,18.423,0,0.072,1.615,3.295,7.501,18.467,0.917
1581,31.730,18.468,0,0.074,1.628,3.355,7.708,19.111,0.917
1582,20.482,18.400,0,0.071,1.613,3.285,7.470,18.374,0.802
1582,31.769,18.426,0,0.073,1.636,3.385,7.803,19.392,0.802
1583,20.419,18.388,0,0.074,1.605,3.257,7.384,18.124,0.819
1583,31.695,18.472,0,0.074,1.627,3.352,7.695,19.073,0.819
1584,20.474,18.444,0,0.075,1.611,3.276,7.433,18.247,0.726
1584,31.751,18.462,0,0.073,1.642,3.402,7.842,19.484,0.726
1585,20.405,18.373,0,0.071,1.621,3.321,7.585,18.722,0.937
1585,31.744,18.453,0,0.073,1.632,3.373,7.765,19.286,0.937
1586,20.485,18.378,0,0.072,1.592,3.212,7.247,17.724,0.619
1586,31.825,18.440,0,0.075,1.635,3.382,7.788,19.340,0.619
1587,20.438,18.386,0,0.073,1.618,3.303,7.521,18.513,0.941
1587,31.693,18.478,0,0.075,1.629,3.353,7.691,19.040,0.941
1588,20.473,18.404,0,0.072,1.610,3.274,7.432,18.255,0.759
1588,31.778,18.427,0,0.074,1.636,3.388,7.815,19.435,0.759
1589,20.421,18.329,0,0.069,1.621,3.319,7.580,18.710,0.918
1589,31.754,18.437,0,0.075,1.636,3.379,7.764,19.237,0.918
1590,20.470,18.393,0,0.072,1.607,3.262,7.389,18.118,0.962
1590,31.683,18.465,0,0.076,1.615,3.301,7.529,18.557,0.962
1591,20.423,18.385,0,0.072,1.622,3.323,7.591,18.744,0.606
1591,31.918,18.461,0,0.074,1.672,3.499,8.110,20.185,0.606
1592,20.511,18.384,0,0.072,1.611,3.280,7.455,18.330,0.710
1592,31.776,18.422,0,0.074,1.645,3.412,7.870,19.555,0.710
1593,20.452,18.409,0,0.073,1.610,3.277,7.453,18.341,0.878
1593,31.739,18.447,0,0.074,1.627,3.352,7.700,19.090,0.878
1594,20.482,18.401,0,0.074,1.608,3.264,7.399,18.149,0.993
1594,31.601,18.491,0,0.081,1.601,3.249,7.366,18.078,0.993
1595,20.439,18.414,0,0.073,1.616,3.300,7.519,18.527,0.749
1595,31.813,18.443,0,0.074,1.645,3.418,7.898,19.659,0.749
1596,20.456,18.418,0,0.073,1.612,3.284,7.468,18.365,0.947
1596,31.734,18.399,0,0.074,1.620,3.332,7.645,18.947,0.947
1597,20.505,18.433,0,0.072,1.614,3.288,7.474,18.378,0.958
1597,31.720,18.438,0,0.075,1.621,3.330,7.630,18.886,0.958
1598,20.489,18.418,0,0.072,1.617,3.302,7.518,18.509,0.994
1598,31.686,18.461,0,0.075,1.618,3.316,7.588,18.764,0.994
1599,20.442,18.424,0,0.075,1.619,3.307,7.531,18.542,0.863
1599,31.816,18.441,0,0.073,1.636,3.387,7.809,19.407,0.863
1600,20.414,18.354,0,0.073,1.623,3.325,7.590,18.721,0.933
1600,31.765,18.439,0,0.076,1.635,3.378,7.776,19.310,0.933
1601,20.435,18.392,0,0.072,1.625,3.334,7.628,18.851,0.990
1601,31.796,18.459,0,0.074,1.627,3.355,7.709,19.119,0.990
1602,20.496,18.409,0,0.073,1.601,3.245,7.347,18.021,0.722
1602,31.826,18.392,0,0.073,1.631,3.372,7.768,19.300,0.722
1603,20.478,18.394,0,0.072,1.623,3.322,7.579,18.684,0.874
1603,31.784,18.447,0,0.074,1.639,3.398,7.840,19.495,0.874
1604,20.496,18.408,0,0.074,1.609,3.272,7.422,18.217,0.745
1604,31.830,18.427,0,0.074,1.639,3.391,7.808,19.371,0.745
1605,20.436,18.352,0,0.071,1.620,3.315,7.566,18.661,0.822
1605,31.806,18.442,0,0.075,1.645,3.409,7.859,19.519,0.822
1606,20.444,18.368,0,0.071,1.630,3.349,7.662,18.930,0.930
1606,31.830,18.443,0,0.074,1.641,3.404,7.857,19.541,0.930
1607,20.489,18.448,0,0.073,1.617,3.301,7.521,18.530,0.658
1607,31.853,18.424,0,0.074,1.654,3.453,8.014,20.012,0.658
1608,20.489,18.422,0,0.074,1.631,3.348,7.649,18.868,0.718
1608,31.904,18.445,0,0.073,1.662,3.476,8.065,20.108,0.718
1609,20.415,18.398,0,0.073,1.622,3.320,7.581,18.703,0.995
1609,31.716,18.454,0,0.076,1.623,3.335,7.639,18.895,0.995
1610,20.378,18.387,0,0.075,1.623,3.324,7.592,18.733,0.965
1610,31.666,18.477,0,0.076,1.609,3.286,7.494,18.489,0.965
1611,20.436,18.401,0,0.074,1.622,3.315,7.554,18.606,0.722
1611,31.804,18.463,0,0.074,1.651,3.442,7.978,19.906,0.722
1612,20.450,18.392,0,0.073,1.625,3.330,7.603,18.760,0.908
1612,31.799,18.449,0,0.075,1.639,3.394,7.822,19.431,0.908
1613,20.483,18.414,0,0.074,1.624,3.321,7.572,18.657,0.941
1613,31.794,18.437,0,0.074,1.632,3.372,7.760,19.269,0.941
1614,20.477,18.395,0,0.073,1.617,3.299,7.508,18.474,0.868
1614,31.790,18.428,0,0.075,1.633,3.377,7.780,19.334,0.868
1615,20.469,18.373,0,0.072,1.615,3.295,7.503,18.479,0.853
1615,31.740,18.456,0,0.076,1.635,3.378,7.780,19.331,0.853
1616,20.458,18.401,0,0.074,1.615,3.295,7.497,18.443,0.668
1616,31.850,18.438,0,0.073,1.652,3.443,7.978,19.901,0.668
1617,20.522,18.374,0,0.075,1.606,3.262,7.397,18.156,0.714
1617,31.863,18.427,0,0.074,1.637,3.392,7.825,19.451,0.714
1618,20.542,18.415,0,0.075,1.619,3.301,7.502,18.432,0.692
1618,31.900,18.437,0,0.075,1.651,3.440,7.963,19.837,0.692
1619,20.553,18.376,0,0.073,1.610,3.270,7.413,18.187,0.580
1619,31.973,18.471,0,0.075,1.658,3.462,8.018,19.957,0.580
1620,20.614,18.417,0,0.071,1.617,3.302,7.518,18.512,0.584
1620,32.074,18.473,0,0.073,1.667,3.490,8.087,20.108,0.584
1621,20.501,18.391,0,0.073,1.614,3.290,7.481,18.405,0.660
1621,31.887,18.454,0,0.073,1.651,3.440,7.968,19.858,0.660
1622,20.612,18.427,0,0.072,1.602,3.245,7.341,17.988,0.542
1622,31.935,18.464,0,0.075,1.660,3.467,8.036,20.024,0.542
1623,20.546,18.400,0,0.072,1.610,3.271,7.418,18.201,0.663
1623,31.899,18.467,0,0.074,1.646,3.421,7.903,19.651,0.663
1624,20.614,18.454,0,0.073,1.607,3.257,7.366,18.032,0.531
1624,31.895,18.457,0,0.074,1.668,3.492,8.106,20.209,0.531
1625,20.564,18.420,0,0.072,1.614,3.286,7.466,18.349,0.677
1625,31.934,18.441,0,0.074,1.649,3.430,7.931,19.730,0.677
1626,20.579,18.401,0,0.071,1.606,3.258,7.379,18.093,0.522
1626,31.982,18.461,0,0.073,1.674,3.508,8.136,20.248,0.522
1627,20.644,18.432,0,0.070,1.610,3.272,7.421,18.212,0.510
1627,32.075,18.442,0,0.072,1.687,3.551,8.253,20.547,0.510
1628,20.577,18.450,0,0.075,1.617,3.294,7.483,18.385,0.616
1628,31.947,18.446,0,0.074,1.659,3.465,8.027,19.982,0.616
1629,20.565,18.479,0,0.073,1.607,3.261,7.387,18.109,0.511
1629,31.999,18.436,0,0.073,1.679,3.536,8.240,20.590,0.511
1630,20.538,18.405,0,0.075,1.622,3.311,7.533,18.524,0.530
1630,32.035,18.470,0,0.072,1.685,3.548,8.255,20.576,0.530
1631,20.587,18.434,0,0.073,1.611,3.276,7.431,18.243,0.513
1631,32.051,18.471,0,0.073,1.684,3.546,8.251,20.570,0.513
1632,20.655,18.471,0,0.074,1.601,3.238,7.314,17.894,0.931
1632,32.221,18.501,0,0.073,1.621,3.293,7.448,18.206,0.931
1633,20.628,18.453,0,0.074,1.605,3.256,7.381,18.114,0.991
1633,32.264,18.526,0,0.073,1.603,3.237,7.295,17.799,0.991
1634,20.662,18.470,0,0.075,1.602,3.242,7.330,17.946,0.903
1634,32.264,18.491,0,0.073,1.622,3.308,7.514,18.447,0.903
1635,20.765,18.414,0,0.070,1.629,3.333,7.590,18.669,0.932
1635,32.359,18.482,0,0.076,1.614,3.279,7.427,18.197,0.932
1636,20.756,18.446,0,0.072,1.626,3.319,7.547,18.536,0.984
1636,32.319,18.484,0,0.076,1.618,3.294,7.474,18.338,0.984
1637,20.700,18.418,0,0.071,1.618,3.297,7.491,18.405,0.971
1637,32.297,18.469,0,0.074,1.609,3.262,7.379,18.062,0.971
1638,20.709,18.447,0,0.072,1.614,3.284,7.451,18.283,0.993
1638,32.307,18.505,0,0.074,1.611,3.268,7.392,18.090,0.993
1639,20.692,18.459,0,0.073,1.615,3.284,7.443,18.245,0.960
1639,32.294,18.501,0,0.073,1.604,3.243,7.321,17.896,0.960
1640,20.696,18.424,0,0.073,1.617,3.293,7.473,18.336,0.989
1640,32.286,18.538,0,0.074,1.613,3.272,7.401,18.107,0.989
1641,20.586,18.351,0,0.071,1.609,3.270,7.414,18.188,0.998
1641,32.261,18.454,0,0.075,1.609,3.262,7.381,18.072,0.998
1642,20.585,18.489,0,0.078,1.609,3.256,7.346,17.935,0.977
1642,32.297,18.485,0,0.075,1.616,3.286,7.449,18.258,0.977
1643,20.958,18.320,0,0.068,1.687,3.544,8.216,20.400,0.509
1643,32.371,18.485,0,0.076,1.608,3.259,7.371,18.040,0.509
1644,21.022,18.357,0,0.068,1.678,3.523,8.176,20.348,0.519
1644,32.394,18.457,0,0.076,1.610,3.266,7.393,18.107,0.519
1645,21.021,18.359,0,0.071,1.671,3.497,8.095,20.108,0.566
1645,32.416,18.497,0,0.075,1.619,3.296,7.482,18.362,0.566
1646,21.082,18.309,0,0.069,1.672,3.499,8.099,20.117,0.653
1646,32.572,18.455,0,0.075,1.629,3.345,7.653,18.905,0.653
1647,21.187,18.408,0,0.070,1.641,3.404,7.855,19.533,0.715
1647,32.415,18.483,0,0.073,1.610,3.274,7.431,18.248,0.715
1648,21.266,17.436,0,0.074,1.638,3.368,7.707,19.015,0.949
1648,32.511,18.495,0,0.076,1.623,3.322,7.576,18.664,0.949
1649,27.690,11.581,0,0.077,1.702,3.586,8.348,20.833,0.665
1649,20.993,18.398,0,0.065,1.691,3.578,8.374,21.004,0.665
1649,32.423,18.433,0,0.077,1.603,3.254,7.383,18.141,0.336
1650,21.059,18.298,0,0.073,1.682,3.527,8.170,20.287,0.518
1650,32.434,18.476,0,0.076,1.610,3.269,7.403,18.139,0.518
1651,21.010,18.352,0,0.072,1.678,3.518,8.149,20.241,0.528
1651,32.411,18.465,0,0.074,1.611,3.278,7.446,18.299,0.528
1652,21.044,18.317,0,0.070,1.678,3.521,8.164,20.301,0.519
1652,32.438,18.446,0,0.074,1.607,3.265,7.402,18.162,0.519
1653,21.129,17.402,0,0.072,1.671,3.488,8.060,20.005,0.559
1653,32.489,18.442,0,0.075,1.612,3.282,7.454,18.314,0.559
1654,21.050,18.355,0,0.071,1.672,3.506,8.137,20.269,0.534
1654,32.477,18.452,0,0.074,1.609,3.274,7.436,18.270,0.534
1655,21.107,17.439,0,0.074,1.682,3.524,8.164,20.288,0.543
1655,32.422,18.459,0,0.074,1.619,3.303,7.513,18.474,0.543
1656,21.026,18.352,0,0.071,1.673,3.498,8.089,20.066,0.538
1656,32.436,18.465,0,0.075,1.610,3.272,7.416,18.185,0.538
1657,21.006,18.368,0,0.072,1.681,3.528,8.189,20.386,0.520
1657,32.457,18.448,0,0.076,1.609,3.275,7.439,18.287,0.520
1658,21.198,18.337,0,0.071,1.636,3.388,7.806,19.389,0.845
1658,32.566,18.456,0,0.074,1.615,3.302,7.532,18.572,0.845
1659,21.145,17.439,0,0.077,1.662,3.451,7.939,19.628,0.727
1659,32.583,18.435,0,0.073,1.621,3.326,7.608,18.799,0.727
1660,21.123,17.421,0,0.074,1.679,3.505,8.086,20.021,0.564
1660,32.437,18.465,0,0.075,1.618,3.302,7.509,18.455,0.564
1661,21.050,18.331,0,0.070,1.664,3.477,8.046,19.995,0.544
1661,32.454,18.470,0,0.074,1.605,3.257,7.376,18.079,0.544
1662,21.110,18.329,0,0.071,1.661,3.466,8.019,19.936,0.581
1662,32.470,18.429,0,0.074,1.610,3.275,7.432,18.243,0.581
1663,21.226,17.413,0,0.073,1.646,3.393,7.771,19.169,0.828
1663,32.518,18.465,0,0.074,1.618,3.302,7.516,18.497,0.828
1664,21.196,17.428,0,0.073,1.666,3.466,7.989,19.796,0.566
1664,32.512,18.458,0,0.075,1.606,3.265,7.410,18.199,0.566
1665,21.040,18.462,0,0.070,1.673,3.505,8.132,20.250,0.564
1665,32.515,18.462,0,0.072,1.616,3.302,7.530,18.567,0.564
1666,21.227,17.360,0,0.074,1.643,3.386,7.755,19.137,1.000
1666,32.620,18.468,0,0.076,1.639,3.385,7.778,19.275,1.000
1667,21.169,18.331,0,0.074,1.642,3.401,7.840,19.476,0.832
1667,32.503,18.457,0,0.074,1.620,3.311,7.543,18.574,0.832
1668,21.058,18.321,0,0.073,1.674,3.505,8.116,20.158,0.575
1668,32.532,18.445,0,0.074,1.619,3.310,7.549,18.603,0.575
1669,20.811,18.402,0,0.074,1.640,3.354,7.618,18.656,0.961
1669,32.586,18.471,0,0.073,1.618,3.314,7.576,18.714,0.961
1670,21.157,17.438,0,0.073,1.669,3.482,8.054,20.018,0.560
1670,32.480,18.432,0,0.074,1.611,3.276,7.435,18.252,0.560
1671,21.055,18.331,0,0.072,1.672,3.500,8.112,20.181,0.571
1671,32.496,18.443,0,0.073,1.617,3.302,7.519,18.502,0.571
1672,21.144,17.405,0,0.076,1.660,3.442,7.907,19.533,0.814
1672,32.567,18.490,0,0.074,1.628,3.345,7.658,18.926,0.814
1673,21.125,18.342,0,0.073,1.659,3.453,7.971,19.774,0.730
1673,32.502,18.480,0,0.073,1.625,3.329,7.598,18.736,0.730
1674,21.131,18.348,0,0.074,1.654,3.438,7.927,19.658,0.736
1674,32.494,18.469,0,0.074,1.622,3.315,7.553,18.594,0.736
1675,21.103,18.293,0,0.074,1.648,3.415,7.849,19.407,0.915
1675,32.505,18.514,0,0.076,1.632,3.354,7.670,18.936,0.915
1676,21.144,18.352,0,0.075,1.649,3.426,7.904,19.633,0.706
1676,32.531,18.487,0,0.076,1.613,3.292,7.500,18.475,0.706
1677,21.008,18.375,0,0.078,1.685,3.533,8.180,20.298,0.530
1677,32.394,18.532,0,0.080,1.617,3.295,7.489,18.401,0.530
1678,21.141,17.458,0,0.076,1.666,3.468,7.998,19.822,0.664
1678,32.511,18.485,0,0.074,1.622,3.318,7.569,18.655,0.664
1679,21.128,18.336,0,0.073,1.657,3.452,7.982,19.852,0.596
1679,32.486,18.501,0,0.075,1.609,3.270,7.420,18.217,0.596
1680,21.054,18.370,0,0.072,1.669,3.491,8.091,20.134,0.568
1680,32.482,18.523,0,0.075,1.616,3.292,7.478,18.366,0.568
1681,21.125,17.431,0,0.075,1.668,3.473,8.007,19.832,0.652
1681,32.506,18.454,0,0.074,1.623,3.319,7.565,18.632,0.652
1682,21.006,18.351,0,0.070,1.693,3.571,8.316,20.740,0.509
1682,32.479,18.509,0,0.074,1.613,3.287,7.472,18.370,0.509
1683,21.119,17.428,0,0.075,1.672,3.482,8.023,19.847,0.531
1683,32.430,18.453,0,0.074,1.602,3.247,7.351,18.020,0.531
1684,21.112,18.335,0,0.072,1.676,3.515,8.158,20.314,0.562
1684,32.461,18.525,0,0.075,1.619,3.311,7.547,18.589,0.562
1685,28.517,11.721,0,0.064,1.646,3.382,7.715,18.937,0.939
1685,21.245,18.374,0,0.075,1.635,3.375,7.759,19.240,0.929
1685,32.687,18.379,0,0.073,1.655,3.443,7.954,19.774,0.874
1686,20.693,18.318,0,0.073,1.618,3.285,7.438,18.210,1.000
1686,32.436,18.456,0,0.072,1.616,3.290,7.472,18.356,1.000
1687,21.129,17.415,0,0.078,1.676,3.494,8.057,19.938,0.672
1687,32.529,17.538,0,0.073,1.631,3.348,7.652,18.875,0.672
1688,21.154,18.310,0,0.072,1.660,3.461,8.007,19.910,0.648
1688,32.483,18.447,0,0.075,1.618,3.305,7.530,18.542,0.648
1689,21.168,18.386,0,0.070,1.634,3.391,7.845,19.577,0.726
1689,32.385,18.443,0,0.072,1.608,3.265,7.399,18.150,0.726
1690,21.209,17.405,0,0.075,1.660,3.447,7.941,19.676,0.844
1690,32.514,18.455,0,0.072,1.634,3.361,7.699,19.036,0.844
1691,20.824,18.419,0,0.073,1.643,3.368,7.673,18.846,0.935
1691,32.521,18.440,0,0.074,1.619,3.316,7.570,18.678,0.935
