Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
957,16.666,21.166,0,9.622,1.668,3.402,7.655,18.494,0.250
958,16.810,15.804,0,9.029,1.690,3.498,7.984,19.534,0.334
958,20.418,20.424,0,9.375,1.751,3.672,8.408,20.493,0.337
958,16.716,21.170,0,9.426,1.658,3.372,7.579,18.314,0.337
959,16.758,15.807,0,8.994,1.679,3.456,7.852,19.146,0.250
959,20.264,15.847,0,8.676,1.725,3.615,8.320,20.466,0.250
959,20.917,20.224,0,8.199,1.679,3.473,7.937,19.462,0.250
959,16.651,21.259,0,9.735,1.664,3.381,7.570,18.197,0.250
960,16.840,15.718,0,8.927,1.692,3.499,7.974,19.472,0.288
960,20.263,15.769,0,8.943,1.750,3.695,8.541,21.039,0.309
960,20.425,20.380,0,9.162,1.755,3.696,8.495,20.774,0.275
960,16.668,21.201,0,9.651,1.655,3.357,7.516,18.089,0.250
961,16.887,16.043,0,7.839,1.609,3.257,7.363,18.019,0.257
961,20.941,16.021,0,7.515,1.636,3.344,7.624,18.789,0.251
961,20.989,20.237,0,8.078,1.654,3.393,7.713,18.870,0.256
961,16.663,21.134,0,9.594,1.651,3.345,7.493,18.053,0.250
962,18.640,8.753,0,11.647,1.796,3.803,8.734,21.242,0.333
962,16.720,21.244,0,9.393,1.690,3.482,7.896,19.186,0.333
962,20.139,20.926,0,8.002,1.711,3.590,8.304,20.567,0.333
963,16.609,15.707,0,8.873,1.651,3.334,7.430,17.791,0.412
963,20.957,20.299,0,8.491,1.641,3.331,7.490,18.127,0.348
963,16.906,21.141,0,8.728,1.616,3.246,7.256,17.534,0.426
964,16.919,15.836,0,8.663,1.627,3.283,7.362,17.821,0.487
964,9.447,18.857,0,6.600,1.477,2.716,5.549,12.315,0.250
964,20.906,20.334,0,8.564,1.670,3.429,7.777,18.921,0.344
964,16.942,21.152,0,8.596,1.614,3.243,7.255,17.558,0.476
965,16.739,15.767,0,9.071,1.700,3.525,8.048,19.674,0.327
965,20.210,15.813,0,8.703,1.721,3.601,8.278,20.346,0.256
965,20.397,20.365,0,8.973,1.740,3.643,8.340,20.345,0.333
965,16.602,21.241,0,9.812,1.684,3.448,7.758,18.702,0.250
966,16.857,15.877,0,8.781,1.680,3.473,7.940,19.492,0.201
966,20.294,20.370,0,9.068,1.730,3.621,8.304,20.322,0.201
966,38.164,20.808,0,10.607,1.794,3.803,8.753,21.352,0.200
966,16.672,21.164,0,9.779,1.672,3.417,7.695,18.599,0.200
966,37.643,25.362,0,11.420,1.839,3.968,9.250,22.776,0.200
967,16.616,15.855,0,8.791,1.647,3.343,7.513,18.172,0.384
967,20.435,20.373,0,9.264,1.756,3.697,8.494,20.763,0.333
967,16.783,21.087,0,8.983,1.637,3.314,7.444,18.022,0.384
968,16.950,15.835,0,8.505,1.688,3.508,8.059,19.864,0.250
968,20.225,15.718,0,9.216,1.743,3.666,8.444,20.750,0.373
968,20.307,20.346,0,9.101,1.751,3.694,8.525,20.953,0.373
968,16.758,21.131,0,9.642,1.657,3.370,7.574,18.299,0.250
969,16.876,15.787,0,8.912,1.694,3.519,8.062,19.797,0.284
969,20.210,15.746,0,9.100,1.727,3.616,8.312,20.410,0.492
969,20.338,20.385,0,9.143,1.741,3.651,8.376,20.477,0.472
969,16.679,21.152,0,9.726,1.670,3.409,7.676,18.557,0.250
970,16.868,15.849,0,8.734,1.689,3.507,8.040,19.775,0.390
970,20.159,15.812,0,8.771,1.722,3.608,8.307,20.454,0.390
970,20.341,20.413,0,9.237,1.739,3.640,8.335,20.344,0.250
970,16.691,21.168,0,9.652,1.669,3.409,7.683,18.593,0.250
971,16.940,15.815,0,8.652,1.684,3.491,7.995,19.653,0.250
971,20.214,15.762,0,9.017,1.743,3.673,8.479,20.881,0.251
971,20.378,20.428,0,9.356,1.759,3.709,8.533,20.887,0.252
971,16.780,21.136,0,9.399,1.659,3.380,7.614,18.448,0.251
972,16.859,15.797,0,8.934,1.696,3.523,8.068,19.803,0.262
972,20.133,15.808,0,8.661,1.731,3.638,8.401,20.728,0.253
972,20.317,20.396,0,9.153,1.745,3.663,8.410,20.578,0.259
972,16.726,21.167,0,9.621,1.665,3.398,7.655,18.524,0.250
973,16.858,15.810,0,8.956,1.684,3.483,7.953,19.485,0.274
973,20.176,15.838,0,8.806,1.730,3.639,8.408,20.762,0.274
973,20.380,20.349,0,9.264,1.750,3.682,8.470,20.747,0.250
973,16.687,21.146,0,9.694,1.660,3.378,7.586,18.308,0.250
974,16.922,15.808,0,8.568,1.674,3.453,7.882,19.327,0.250
974,20.256,15.748,0,8.978,1.751,3.697,8.541,21.029,0.250
974,20.463,20.465,0,9.517,1.770,3.736,8.586,20.959,0.251
974,16.748,21.200,0,9.541,1.664,3.390,7.629,18.447,0.251
975,16.791,15.795,0,8.806,1.680,3.462,7.877,19.231,0.262
975,20.322,15.769,0,8.952,1.742,3.662,8.428,20.688,0.262
975,20.938,20.253,0,8.256,1.686,3.492,7.983,19.565,0.250
975,16.658,21.230,0,9.631,1.661,3.372,7.551,18.164,0.250
976,16.876,15.875,0,8.487,1.668,3.434,7.823,19.160,0.347
976,20.915,20.276,0,8.245,1.689,3.505,8.020,19.668,0.347
976,16.727,21.212,0,9.443,1.657,3.365,7.548,18.203,0.333
977,16.790,15.712,0,9.070,1.698,3.516,8.015,19.566,0.333
977,20.935,20.253,0,8.285,1.680,3.473,7.923,19.388,0.333
977,16.697,21.237,0,9.555,1.660,3.374,7.565,18.225,0.333
978,16.865,15.802,0,8.764,1.689,3.503,8.013,19.656,0.317
978,20.220,15.744,0,8.828,1.737,3.652,8.414,20.688,0.317
978,20.480,20.470,0,9.476,1.761,3.701,8.478,20.641,0.251
978,16.709,21.228,0,9.598,1.664,3.389,7.616,18.381,0.251
979,16.796,15.775,0,8.851,1.676,3.446,7.823,19.058,0.335
979,21.054,20.292,0,8.535,1.661,3.400,7.694,18.714,0.335
979,16.705,21.215,0,9.474,1.643,3.317,7.402,17.776,0.333
980,16.543,15.617,0,9.601,1.726,3.586,8.148,19.743,0.341
980,20.926,20.282,0,8.288,1.666,3.424,7.781,18.990,0.333
980,16.513,21.257,0,9.816,1.677,3.418,7.662,18.403,0.341
981,16.786,15.755,0,9.008,1.700,3.529,8.065,19.732,0.312
981,20.273,15.719,0,8.926,1.746,3.674,8.462,20.771,0.312
981,20.959,20.284,0,8.414,1.673,3.447,7.847,19.170,0.250
981,16.654,21.208,0,9.555,1.666,3.392,7.618,18.371,0.250
982,16.747,14.979,0,8.711,1.646,3.348,7.552,18.342,0.250
982,8.407,16.237,0,10.449,1.818,3.912,9.140,22.632,0.250
982,20.454,20.457,0,9.431,1.756,3.685,8.430,20.504,0.253
982,16.719,21.241,0,9.417,1.662,3.383,7.597,18.327,0.253
983,16.889,15.889,0,8.582,1.670,3.443,7.857,19.274,0.466
983,20.194,15.850,0,8.610,1.724,3.616,8.337,20.547,0.329
983,20.953,20.282,0,8.489,1.671,3.439,7.820,19.090,0.438
983,16.720,21.189,0,9.463,1.645,3.325,7.437,17.906,0.250
984,16.743,15.761,0,8.943,1.710,3.564,8.172,20.042,0.259
984,20.201,15.729,0,8.682,1.722,3.595,8.239,20.177,0.258
984,20.438,20.460,0,9.280,1.731,3.599,8.180,19.812,0.251
984,16.595,21.203,0,9.762,1.680,3.436,7.738,18.682,0.250
985,16.856,15.846,0,8.702,1.650,3.365,7.604,18.504,0.375
985,20.278,15.893,0,8.692,1.728,3.629,8.371,20.632,0.286
985,21.015,20.278,0,8.605,1.673,3.439,7.811,19.045,0.396
985,16.719,21.236,0,9.424,1.637,3.292,7.325,17.552,0.250
986,16.750,15.613,0,9.075,1.678,3.433,7.729,18.658,0.333
986,20.949,20.205,0,8.051,1.680,3.478,7.959,19.549,0.333
986,16.707,21.251,0,9.505,1.636,3.286,7.299,17.458,0.333
987,16.824,15.816,0,8.587,1.680,3.471,7.917,19.380,0.303
987,20.281,15.786,0,8.765,1.739,3.655,8.417,20.679,0.260
987,20.960,20.302,0,8.400,1.678,3.461,7.877,19.228,0.293
987,16.650,21.227,0,9.461,1.663,3.381,7.581,18.258,0.250
988,16.715,15.768,0,9.144,1.708,3.554,8.127,19.881,0.455
988,20.177,15.835,0,8.506,1.721,3.603,8.290,20.393,0.250
988,20.429,20.425,0,9.175,1.732,3.608,8.215,19.934,0.455
988,16.573,21.249,0,9.851,1.682,3.442,7.745,18.673,0.250
989,16.801,15.819,0,8.731,1.702,3.545,8.135,19.997,0.448
989,20.194,15.732,0,8.764,1.724,3.604,8.271,20.278,0.448
989,20.470,20.467,0,9.492,1.749,3.659,8.350,20.268,0.264
989,16.645,21.169,0,9.511,1.673,3.421,7.707,18.633,0.264
990,16.722,15.816,0,9.036,1.709,3.559,8.156,19.994,0.276
990,20.174,15.820,0,8.514,1.716,3.585,8.234,20.228,0.250
990,20.441,20.445,0,9.244,1.732,3.602,8.185,19.819,0.276
990,16.573,21.260,0,9.875,1.685,3.452,7.776,18.764,0.250
991,16.731,15.860,0,8.782,1.686,3.486,7.954,19.462,0.310
991,20.259,15.827,0,8.624,1.706,3.545,8.104,19.829,0.314
991,20.945,20.332,0,8.355,1.674,3.446,7.831,19.092,0.254
991,16.546,21.255,0,9.808,1.679,3.429,7.701,18.533,0.250
992,16.778,15.585,0,9.505,1.735,3.632,8.330,20.377,0.259
992,20.156,15.662,0,8.967,1.744,3.673,8.474,20.846,0.250
992,16.663,21.258,0,9.691,1.683,3.452,7.792,18.853,0.259
992,20.275,20.941,0,8.534,1.717,3.600,8.307,20.504,0.250
993,16.787,15.825,0,8.825,1.687,3.489,7.966,19.504,0.267
993,20.193,15.837,0,8.614,1.717,3.587,8.240,20.249,0.267
993,20.445,20.469,0,9.306,1.747,3.657,8.355,20.315,0.250
993,16.641,21.240,0,9.637,1.677,3.425,7.707,18.595,0.250
994,16.723,15.800,0,9.069,1.710,3.560,8.152,19.968,0.256
994,20.185,15.820,0,8.520,1.721,3.602,8.284,20.365,0.250
994,20.446,20.462,0,9.327,1.743,3.643,8.310,20.176,0.256
994,16.623,21.244,0,9.741,1.678,3.431,7.720,18.625,0.250
995,16.682,15.740,0,9.083,1.705,3.539,8.070,19.684,0.252
995,20.281,15.760,0,8.779,1.733,3.629,8.331,20.408,0.252
995,20.919,20.264,0,8.211,1.681,3.477,7.938,19.434,0.250
995,16.554,21.255,0,9.881,1.679,3.428,7.694,18.505,0.250
996,16.691,15.733,0,9.120,1.717,3.580,8.193,20.037,0.254
996,20.257,15.727,0,8.835,1.734,3.631,8.333,20.401,0.254
996,20.903,20.272,0,8.228,1.681,3.476,7.935,19.431,0.250
996,16.588,21.215,0,9.703,1.678,3.431,7.720,18.622,0.250
997,16.674,15.798,0,9.093,1.708,3.555,8.136,19.919,0.253
997,20.190,15.779,0,8.601,1.705,3.541,8.090,19.785,0.250
997,20.487,20.493,0,9.377,1.742,3.631,8.257,19.982,0.253
997,16.559,21.253,0,9.817,1.681,3.436,7.725,18.610,0.250
998,16.700,15.734,0,9.061,1.703,3.533,8.056,19.657,0.333
998,20.982,20.280,0,8.422,1.669,3.431,7.796,19.020,0.333
998,16.643,21.216,0,9.476,1.669,3.404,7.651,18.454,0.333
999,16.602,15.688,0,9.357,1.717,3.569,8.136,19.809,0.623
999,20.471,20.447,0,9.347,1.739,3.623,8.241,19.955,0.621
999,16.590,21.224,0,9.620,1.674,3.417,7.681,18.517,0.338
1000,16.813,15.808,0,8.708,1.679,3.464,7.887,19.270,0.603
1000,21.074,20.357,0,8.740,1.666,3.408,7.695,18.657,0.603
1000,16.691,21.214,0,9.342,1.648,3.336,7.461,17.949,0.333
1001,16.751,15.768,0,8.781,1.696,3.512,8.008,19.554,0.430
1001,21.017,20.315,0,8.655,1.666,3.417,7.741,18.838,0.430
1001,16.637,21.165,0,9.363,1.658,3.370,7.566,18.256,0.333
1002,16.739,15.777,0,8.877,1.688,3.485,7.928,19.330,0.362
1002,20.380,15.684,0,9.081,1.740,3.642,8.337,20.344,0.259
1002,21.072,20.352,0,8.778,1.662,3.396,7.665,18.582,0.353
1002,16.649,21.189,0,9.345,1.652,3.350,7.505,18.080,0.250
1003,16.607,15.697,0,9.391,1.717,3.568,8.131,19.788,0.543
1003,20.470,20.440,0,9.300,1.732,3.601,8.181,19.801,0.542
1003,16.549,21.215,0,9.696,1.673,3.412,7.666,18.471,0.334
1004,16.690,15.729,0,9.269,1.721,3.596,8.246,20.196,0.289
1004,20.160,15.757,0,8.611,1.717,3.582,8.214,20.141,0.250
1004,20.345,20.424,0,9.078,1.720,3.570,8.119,19.701,0.289
1004,16.592,21.199,0,9.739,1.690,3.474,7.853,19.016,0.250
1005,16.640,15.741,0,9.209,1.711,3.555,8.115,19.801,0.336
1005,20.228,15.765,0,8.611,1.717,3.581,8.204,20.094,0.250
1005,20.485,20.436,0,9.339,1.738,3.623,8.240,19.952,0.336
1005,16.563,21.216,0,9.645,1.678,3.428,7.711,18.593,0.250
1006,16.671,15.702,0,9.175,1.717,3.574,8.161,19.912,0.250
1006,20.257,15.723,0,8.761,1.738,3.646,8.379,20.539,0.250
1006,20.914,20.274,0,8.285,1.682,3.479,7.943,19.450,0.250
1006,16.591,21.180,0,9.516,1.678,3.431,7.727,18.661,0.250
1007,16.645,15.712,0,9.259,1.717,3.574,8.163,19.921,0.623
1007,20.462,20.452,0,9.296,1.735,3.611,8.208,19.865,0.623
1007,16.555,21.226,0,9.781,1.685,3.449,7.758,18.694,0.333
1008,16.715,15.804,0,9.027,1.693,3.506,7.996,19.537,0.250
1008,20.236,15.811,0,8.619,1.715,3.577,8.204,20.127,0.257
1008,20.939,20.296,0,8.386,1.674,3.447,7.839,19.124,0.257
1008,16.600,21.247,0,9.696,1.677,3.426,7.700,18.555,0.250
1009,16.822,15.884,0,8.614,1.658,3.396,7.701,18.788,0.499
1009,20.324,15.868,0,8.715,1.732,3.636,8.371,20.579,0.273
1009,21.044,20.315,0,8.608,1.669,3.423,7.757,18.870,0.505
1009,16.663,21.242,0,9.539,1.655,3.354,7.500,18.025,0.250
1010,16.895,15.930,0,8.151,1.648,3.374,7.671,18.793,0.257
1010,20.405,15.747,0,9.216,1.727,3.602,8.228,20.064,0.250
1010,21.031,20.323,0,8.420,1.662,3.403,7.706,18.746,0.257
1010,16.607,21.261,0,9.804,1.669,3.394,7.599,18.251,0.250
1011,16.781,15.858,0,8.784,1.683,3.476,7.929,19.402,0.330
1011,20.274,15.805,0,8.847,1.726,3.613,8.300,20.364,0.330
1011,20.962,20.266,0,8.363,1.676,3.455,7.868,19.227,0.250
1011,16.636,21.228,0,9.656,1.666,3.388,7.596,18.277,0.250
1012,16.754,15.846,0,8.857,1.695,3.516,8.043,19.713,0.310
1012,20.261,15.796,0,8.717,1.726,3.614,8.302,20.371,0.315
1012,20.995,20.298,0,8.522,1.668,3.423,7.763,18.902,0.257
1012,16.625,21.213,0,9.591,1.671,3.407,7.657,18.465,0.250
1013,16.635,15.730,0,9.306,1.707,3.543,8.073,19.673,0.376
1013,20.230,15.769,0,8.656,1.712,3.563,8.151,19.944,0.250
1013,20.488,20.477,0,9.376,1.743,3.636,8.271,20.017,0.376
1013,16.559,21.249,0,9.751,1.682,3.442,7.745,18.670,0.250
1014,16.776,15.861,0,8.738,1.684,3.483,7.957,19.503,0.288
1014,20.282,15.791,0,8.904,1.724,3.602,8.257,20.222,0.281
1014,20.972,20.314,0,8.471,1.675,3.449,7.842,19.129,0.257
1014,16.619,21.225,0,9.582,1.671,3.407,7.654,18.450,0.250
1015,16.760,15.839,0,8.835,1.690,3.499,7.988,19.554,0.291
1015,20.242,15.838,0,8.683,1.725,3.613,8.309,20.418,0.291
1015,20.913,20.256,0,8.281,1.684,3.487,7.970,19.531,0.250
1015,16.586,21.236,0,9.785,1.673,3.410,7.649,18.406,0.250
1016,16.761,15.827,0,8.868,1.689,3.495,7.972,19.496,0.283
1016,20.259,15.810,0,8.700,1.723,3.605,8.285,20.346,0.283
1016,20.956,20.286,0,8.351,1.677,3.460,7.878,19.243,0.250
1016,16.642,21.257,0,9.629,1.673,3.413,7.668,18.479,0.250
1017,16.771,15.876,0,8.704,1.676,3.453,7.861,19.216,0.342
1017,20.309,15.796,0,8.861,1.728,3.613,8.285,20.288,0.271
1017,21.015,20.309,0,8.551,1.664,3.412,7.733,18.825,0.322
1017,16.670,21.213,0,9.308,1.650,3.338,7.462,17.944,0.250
1018,16.724,15.805,0,8.953,1.694,3.507,8.001,19.556,0.304
1018,20.261,15.775,0,8.798,1.720,3.589,8.222,20.130,0.304
1018,20.916,20.294,0,8.275,1.683,3.479,7.934,19.392,0.250
1018,16.605,21.252,0,9.633,1.672,3.410,7.657,18.441,0.250
1019,16.701,15.803,0,9.021,1.706,3.546,8.107,19.829,0.251
1019,20.257,15.778,0,8.678,1.729,3.620,8.315,20.389,0.254
1019,20.965,20.293,0,8.459,1.670,3.432,7.796,19.010,0.254
1019,16.598,21.227,0,9.510,1.666,3.390,7.603,18.307,0.250
1020,16.664,15.786,0,9.186,1.713,3.568,8.161,19.957,0.264
1020,20.194,15.805,0,8.500,1.711,3.563,8.163,20.011,0.250
1020,20.472,20.450,0,9.418,1.740,3.628,8.256,19.999,0.268
1020,16.604,21.200,0,9.619,1.675,3.425,7.710,18.618,0.254
1021,16.765,15.841,0,8.867,1.697,3.524,8.066,19.783,0.280
1021,20.192,15.821,0,8.667,1.714,3.576,8.201,20.125,0.280
1021,20.409,20.417,0,9.245,1.735,3.622,8.260,20.076,0.250
1021,16.620,21.170,0,9.612,1.675,3.425,7.717,18.653,0.250
1022,16.732,15.785,0,8.885,1.698,3.522,8.044,19.677,0.358
1022,20.273,15.784,0,8.792,1.726,3.612,8.295,20.342,0.358
1022,20.929,20.263,0,8.229,1.683,3.481,7.943,19.437,0.250
1022,16.543,21.257,0,9.901,1.686,3.450,7.760,18.691,0.250
1023,16.673,15.682,0,9.232,1.740,3.652,8.389,20.544,0.457
1023,20.492,20.478,0,9.371,1.741,3.628,8.246,19.946,0.457
1023,16.530,21.251,0,9.752,1.685,3.451,7.773,18.753,0.333
1024,16.763,15.778,0,8.821,1.684,3.477,7.918,19.335,0.312
1024,20.311,15.775,0,8.864,1.734,3.638,8.363,20.513,0.312
1024,20.933,20.230,0,8.179,1.680,3.474,7.933,19.431,0.250
1024,16.575,21.242,0,9.787,1.672,3.404,7.631,18.345,0.250
1025,16.753,15.790,0,8.969,1.697,3.521,8.045,19.691,0.265
1025,20.224,15.772,0,8.745,1.723,3.599,8.257,20.244,0.265
1025,20.465,20.468,0,9.328,1.749,3.662,8.361,20.309,0.250
1025,16.637,21.267,0,9.756,1.679,3.430,7.715,18.602,0.250
1026,16.754,15.834,0,8.802,1.683,3.473,7.910,19.326,0.266
1026,20.255,15.814,0,8.612,1.725,3.610,8.294,20.358,0.266
1026,20.928,20.276,0,8.208,1.680,3.469,7.910,19.342,0.250
1026,16.643,21.226,0,9.501,1.662,3.377,7.572,18.236,0.250
1027,16.670,15.818,0,9.046,1.704,3.541,8.095,19.805,0.262
1027,20.242,15.794,0,8.761,1.711,3.558,8.133,19.884,0.254
1027,20.494,20.482,0,9.285,1.748,3.651,8.318,20.154,0.258
1027,16.543,21.258,0,9.811,1.683,3.442,7.743,18.655,0.250
1028,16.751,15.819,0,9.036,1.686,3.481,7.926,19.350,0.250
1028,20.198,15.864,0,8.460,1.722,3.608,8.310,20.463,0.250
1028,20.491,20.472,0,9.484,1.758,3.688,8.434,20.503,0.252
1028,16.669,21.247,0,9.577,1.663,3.383,7.592,18.297,0.252
1029,16.730,15.829,0,8.942,1.694,3.510,8.016,19.613,0.307
1029,20.256,15.783,0,8.791,1.720,3.591,8.230,20.159,0.307
1029,20.478,20.456,0,9.364,1.750,3.664,8.363,20.308,0.250
1029,16.630,21.233,0,9.644,1.675,3.421,7.695,18.566,0.250
1030,16.813,15.876,0,8.727,1.688,3.498,8.005,19.647,0.296
1030,20.252,15.826,0,8.871,1.725,3.612,8.301,20.382,0.296
1030,20.915,20.255,0,8.194,1.687,3.497,7.996,19.598,0.250
1030,16.619,21.269,0,9.862,1.678,3.427,7.699,18.542,0.250
1031,16.780,15.743,0,9.038,1.733,3.642,8.398,20.675,0.412
1031,20.119,15.769,0,8.739,1.718,3.591,8.250,20.274,0.270
1031,20.318,20.418,0,8.969,1.721,3.577,8.141,19.773,0.427
1031,16.540,21.252,0,10.045,1.700,3.500,7.914,19.139,0.250
1032,16.837,15.782,0,8.950,1.669,3.427,7.774,18.944,0.255
1032,20.262,15.811,0,8.777,1.737,3.657,8.441,20.798,0.255
1032,20.975,20.273,0,8.516,1.677,3.458,7.877,19.255,0.251
1032,16.757,21.178,0,9.283,1.643,3.321,7.429,17.897,0.251
1033,16.811,15.764,0,8.850,1.690,3.497,7.979,19.512,0.272
1033,20.291,15.745,0,8.989,1.747,3.682,8.490,20.866,0.267
1033,20.987,20.267,0,8.574,1.673,3.444,7.838,19.151,0.255
1033,16.685,21.175,0,9.479,1.659,3.372,7.568,18.255,0.250
1034,16.762,15.803,0,8.923,1.680,3.463,7.877,19.225,0.272
1034,20.273,15.801,0,8.790,1.733,3.638,8.376,20.582,0.273
1034,20.958,20.271,0,8.464,1.680,3.469,7.903,19.311,0.250
1034,16.682,21.242,0,9.562,1.661,3.375,7.564,18.210,0.250
1035,16.767,15.823,0,8.844,1.685,3.480,7.927,19.363,0.340
1035,20.307,15.772,0,8.849,1.732,3.627,8.326,20.402,0.336
1035,21.022,20.322,0,8.575,1.666,3.415,7.730,18.790,0.256
1035,16.617,21.247,0,9.620,1.663,3.378,7.563,18.180,0.250
1036,16.887,15.839,0,8.634,1.682,3.480,7.955,19.521,0.303
1036,20.256,15.769,0,8.968,1.739,3.655,8.419,20.692,0.250
1036,20.956,20.306,0,8.457,1.681,3.472,7.912,19.337,0.302
1036,16.728,21.206,0,9.446,1.656,3.363,7.545,18.204,0.250
1037,16.856,15.764,0,8.686,1.696,3.519,8.046,19.709,0.333
1037,21.000,20.226,0,8.238,1.648,3.363,7.610,18.537,0.333
1037,16.685,21.179,0,9.150,1.653,3.350,7.500,18.054,0.333
1038,16.886,15.798,0,8.800,1.689,3.502,8.016,19.679,0.258
1038,20.226,15.729,0,9.007,1.740,3.660,8.431,20.719,0.258
1038,20.909,20.304,0,8.300,1.684,3.486,7.959,19.480,0.250
1038,16.734,21.206,0,9.478,1.660,3.376,7.587,18.324,0.250
1039,16.896,15.852,0,8.413,1.675,3.458,7.897,19.373,0.336
1039,20.292,15.746,0,9.004,1.744,3.667,8.438,20.704,0.250
1039,20.924,20.279,0,8.270,1.685,3.488,7.969,19.516,0.336
1039,16.683,21.218,0,9.573,1.665,3.388,7.604,18.328,0.250
1040,16.678,15.737,0,9.090,1.714,3.569,8.159,19.931,0.250
1040,20.221,15.772,0,8.494,1.724,3.606,8.281,20.314,0.266
1040,20.911,20.311,0,8.300,1.682,3.475,7.923,19.366,0.266
1040,16.616,21.242,0,9.651,1.678,3.431,7.724,18.642,0.250
1041,16.919,15.895,0,8.369,1.676,3.466,7.933,19.509,0.498
1041,20.238,15.716,0,8.811,1.734,3.633,8.342,20.445,0.250
1041,20.950,20.395,0,8.363,1.685,3.478,7.914,19.297,0.498
1041,16.789,21.180,0,9.109,1.660,3.388,7.644,18.546,0.250
1042,16.778,15.840,0,8.925,1.692,3.507,8.014,19.625,0.252
1042,20.203,15.818,0,8.632,1.719,3.592,8.246,20.245,0.252
1042,20.466,20.488,0,9.378,1.749,3.660,8.354,20.285,0.252
1042,16.680,21.260,0,9.568,1.672,3.414,7.684,18.561,0.252
1043,16.767,15.763,0,8.945,1.699,3.526,8.062,19.739,0.323
1043,20.232,15.720,0,8.819,1.729,3.620,8.310,20.368,0.323
1043,20.909,20.269,0,8.161,1.679,3.468,7.908,19.339,0.250
1043,16.614,21.243,0,9.692,1.675,3.419,7.682,18.510,0.250
1044,16.611,15.637,0,9.460,1.741,3.645,8.342,20.345,0.347
1044,20.387,20.425,0,9.035,1.733,3.614,8.245,20.048,0.334
1044,16.646,21.202,0,9.342,1.674,3.422,7.712,18.648,0.348
1045,16.739,15.804,0,8.950,1.697,3.521,8.043,19.683,0.335
1045,20.261,15.797,0,8.826,1.722,3.599,8.259,20.255,0.335
1045,20.902,20.268,0,8.314,1.688,3.500,8.001,19.601,0.250
1045,16.605,21.206,0,9.758,1.676,3.425,7.703,18.580,0.250
1046,16.668,15.790,0,9.232,1.726,3.611,8.291,20.322,0.496
1046,20.164,15.785,0,8.578,1.712,3.570,8.186,20.082,0.250
1046,20.458,20.457,0,9.250,1.735,3.614,8.223,19.928,0.496
1046,16.585,21.268,0,9.758,1.672,3.407,7.641,18.383,0.250
1047,16.811,15.770,0,8.839,1.698,3.524,8.053,19.704,0.340
1047,20.999,20.274,0,8.574,1.670,3.435,7.808,19.056,0.340
1047,16.699,21.186,0,9.401,1.647,3.333,7.459,17.961,0.333
1048,16.733,15.793,0,8.958,1.692,3.498,7.968,19.449,0.250
1048,20.251,15.825,0,8.614,1.725,3.615,8.319,20.457,0.265
1048,20.970,20.279,0,8.451,1.673,3.441,7.821,19.080,0.265
1048,16.605,21.216,0,9.572,1.667,3.391,7.603,18.296,0.250
1049,16.752,15.792,0,8.879,1.699,3.530,8.075,19.781,0.347
1049,20.237,15.762,0,8.757,1.721,3.593,8.237,20.179,0.347
1049,20.444,20.442,0,9.267,1.746,3.650,8.327,20.215,0.250
1049,16.628,21.210,0,9.622,1.677,3.431,7.730,18.677,0.250
1050,16.798,15.833,0,8.783,1.699,3.536,8.111,19.932,0.436
1050,20.203,15.779,0,8.745,1.723,3.604,8.276,20.308,0.440
1050,16.629,21.282,0,9.718,1.685,3.455,7.797,18.850,0.250
1050,20.293,20.976,0,8.471,1.709,3.572,8.224,20.268,0.257
1051,16.823,15.809,0,8.727,1.667,3.420,7.760,18.918,0.260
1051,20.303,15.768,0,8.806,1.743,3.668,8.453,20.773,0.258
1051,20.992,20.276,0,8.413,1.677,3.456,7.867,19.216,0.252
1051,16.732,21.202,0,9.325,1.642,3.316,7.413,17.842,0.250
1052,16.776,15.829,0,8.778,1.685,3.481,7.932,19.384,0.299
1052,20.284,15.827,0,8.674,1.734,3.642,8.386,20.613,0.298
1052,21.032,20.299,0,8.528,1.668,3.419,7.745,18.841,0.266
1052,16.644,21.240,0,9.465,1.659,3.368,7.541,18.136,0.250
1053,16.815,15.820,0,8.577,1.682,3.477,7.937,19.440,0.330
1053,20.219,15.799,0,8.620,1.728,3.622,8.332,20.477,0.330
1053,20.459,20.452,0,9.246,1.752,3.672,8.392,20.395,0.250
1053,16.622,21.234,0,9.738,1.681,3.439,7.742,18.680,0.250
1054,16.739,15.822,0,8.852,1.685,3.479,7.920,19.334,0.292
1054,20.277,15.763,0,8.756,1.736,3.641,8.369,20.527,0.292
1054,20.922,20.261,0,8.230,1.686,3.492,7.982,19.558,0.250
1054,16.688,21.232,0,9.449,1.663,3.382,7.589,18.291,0.250
1055,16.758,15.846,0,8.865,1.683,3.476,7.920,19.363,0.250
1055,20.216,15.865,0,8.526,1.724,3.614,8.321,20.479,0.250
1055,20.900,20.269,0,8.137,1.693,3.516,8.050,19.738,0.250
1055,16.637,21.256,0,9.669,1.684,3.449,7.771,18.763,0.250
1056,16.788,15.802,0,8.746,1.694,3.514,8.032,19.671,0.269
1056,20.214,15.703,0,8.538,1.724,3.605,8.272,20.274,0.277
1056,21.020,20.410,0,8.361,1.667,3.411,7.708,18.686,0.258
1056,16.636,21.328,0,9.523,1.679,3.430,7.712,18.583,0.250
1057,16.858,15.838,0,8.617,1.660,3.399,7.708,18.800,0.253
1057,20.294,15.826,0,8.736,1.742,3.670,8.475,20.876,0.253
