Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1044,20.968,27.344,0,12.323,1.847,4.026,9.508,23.747,0.500
1045,19.020,24.704,0,11.978,1.835,3.985,9.394,23.449,0.500
1045,19.680,27.281,0,13.831,1.884,4.125,9.727,24.165,0.500
1046,19.785,24.661,0,12.597,1.865,4.073,9.603,23.897,0.500
1046,21.206,28.100,0,11.562,1.785,3.789,8.746,21.425,0.500
1047,19.697,24.772,0,12.914,1.859,4.042,9.488,23.505,0.501
1047,21.016,27.361,0,12.563,1.858,4.061,9.605,24.001,0.501
1048,19.628,24.819,0,12.873,1.860,4.042,9.487,23.497,0.500
1048,20.916,27.352,0,12.009,1.855,4.059,9.615,24.071,0.500
1049,19.654,24.818,0,12.921,1.849,4.003,9.367,23.151,0.500
1049,20.987,27.986,0,10.829,1.788,3.827,8.937,22.175,0.500
1050,19.671,24.766,0,12.965,1.857,4.033,9.457,23.409,0.500
1050,20.996,27.374,0,12.498,1.859,4.064,9.616,24.036,0.500
1051,19.651,24.723,0,13.253,1.881,4.116,9.709,24.138,0.500
1051,21.018,28.003,0,10.637,1.780,3.800,8.853,21.928,0.500
1052,19.775,24.766,0,13.023,1.855,4.029,9.453,23.421,0.500
1052,20.988,27.303,0,12.426,1.858,4.066,9.632,24.109,0.500
1053,19.653,24.834,0,13.141,1.847,3.995,9.340,23.064,0.500
1053,20.988,27.296,0,12.467,1.839,3.992,9.395,23.387,0.500
1054,19.628,24.817,0,12.992,1.835,3.956,9.225,22.732,0.500
1054,20.974,27.377,0,12.563,1.848,4.025,9.490,23.653,0.500
1055,19.656,24.792,0,13.282,1.864,4.056,9.527,23.607,0.500
1055,21.005,27.285,0,12.371,1.836,3.984,9.375,23.343,0.500
1056,19.050,24.703,0,11.842,1.823,3.946,9.280,23.127,0.502
1056,20.277,27.941,0,11.533,1.803,3.842,8.883,21.757,0.502
1057,19.637,24.740,0,13.296,1.875,4.095,9.645,23.949,0.500
1057,20.942,27.355,0,12.057,1.854,4.054,9.603,24.043,0.500
1058,19.645,24.739,0,13.120,1.866,4.065,9.555,23.692,0.500
1058,20.967,28.032,0,10.761,1.787,3.824,8.924,22.127,0.500
1059,19.689,24.637,0,13.061,1.882,4.121,9.727,24.195,0.500
1059,21.056,28.125,0,11.125,1.781,3.789,8.789,21.657,0.500
1060,19.824,24.678,0,12.155,1.841,3.989,9.357,23.208,0.831
1060,21.223,28.261,0,12.184,1.819,3.903,9.074,22.331,0.831
1061,19.752,24.740,0,12.498,1.845,3.994,9.350,23.126,0.500
1061,21.131,28.131,0,11.696,1.786,3.799,8.791,21.593,0.500
1062,19.722,24.784,0,12.712,1.834,3.952,9.215,22.718,0.500
1062,21.000,28.046,0,11.158,1.785,3.807,8.850,21.856,0.500
1063,19.769,24.767,0,12.594,1.830,3.943,9.200,22.704,0.500
1063,21.133,28.069,0,11.581,1.788,3.804,8.808,21.648,0.500
1064,19.814,24.752,0,12.360,1.825,3.928,9.165,22.631,0.523
1064,21.204,28.171,0,12.141,1.792,3.812,8.810,21.597,0.523
1065,19.757,24.738,0,12.501,1.833,3.952,9.222,22.755,0.500
1065,21.185,28.133,0,11.834,1.779,3.768,8.686,21.259,0.500
1066,19.808,24.694,0,12.379,1.834,3.960,9.264,22.921,0.500
1066,21.212,28.158,0,11.937,1.790,3.800,8.765,21.442,0.500
1067,19.754,24.775,0,12.227,1.823,3.915,9.105,22.403,0.590
1067,21.133,28.245,0,12.048,1.806,3.868,8.997,22.183,0.590
1068,19.740,24.712,0,12.626,1.855,4.030,9.457,23.433,0.500
1068,21.121,28.142,0,11.438,1.777,3.771,8.713,21.385,0.500
1069,19.084,24.710,0,11.370,1.791,3.838,8.969,22.266,0.500
1069,21.024,27.334,0,12.261,1.839,3.999,9.423,23.489,0.500
1070,19.687,24.781,0,12.485,1.835,3.958,9.238,22.791,0.500
1070,21.049,28.076,0,11.300,1.800,3.855,8.983,22.202,0.500
1071,19.726,24.804,0,12.392,1.827,3.932,9.161,22.579,0.500
1071,21.051,28.089,0,11.364,1.795,3.836,8.920,22.009,0.500
1072,19.717,24.779,0,12.323,1.828,3.935,9.170,22.608,0.500
1072,21.088,28.194,0,11.791,1.796,3.833,8.894,21.890,0.500
1073,19.725,24.855,0,12.163,1.813,3.882,9.013,22.152,0.500
1073,21.044,28.136,0,11.657,1.803,3.863,8.996,22.217,0.500
1074,19.714,24.820,0,12.216,1.813,3.880,9.006,22.134,0.500
1074,21.081,28.178,0,11.822,1.792,3.822,8.867,21.833,0.500
1075,19.758,24.818,0,12.040,1.811,3.878,9.005,22.144,0.701
1075,21.088,28.183,0,11.907,1.803,3.857,8.967,22.103,0.701
1076,19.800,24.805,0,11.670,1.802,3.847,8.923,21.933,0.500
1076,21.173,28.305,0,12.495,1.832,3.952,9.232,22.807,0.500
1077,19.715,24.842,0,12.031,1.820,3.906,9.080,22.338,0.558
1077,21.054,28.206,0,11.829,1.801,3.857,8.982,22.182,0.558
1078,19.628,24.864,0,12.471,1.821,3.904,9.067,22.277,0.500
1078,20.937,28.124,0,11.268,1.791,3.830,8.924,22.086,0.500
1079,19.099,24.809,0,10.862,1.784,3.814,8.895,22.053,0.500
1079,20.365,28.083,0,12.569,1.826,3.920,9.114,22.403,0.500
1080,19.652,24.827,0,12.671,1.831,3.939,9.176,22.600,0.500
1080,20.942,28.072,0,11.053,1.793,3.842,8.970,22.245,0.500
1081,19.631,24.824,0,12.635,1.835,3.957,9.231,22.760,0.842
1081,20.385,28.122,0,12.713,1.825,3.918,9.103,22.365,0.842
1082,19.587,24.808,0,12.848,1.851,4.011,9.392,23.217,0.500
1082,20.360,28.047,0,12.358,1.829,3.934,9.156,22.536,0.500
1083,19.667,24.871,0,12.427,1.823,3.912,9.093,22.358,0.502
1083,20.402,28.091,0,12.767,1.823,3.909,9.075,22.280,0.502
1084,19.687,24.826,0,12.519,1.825,3.918,9.113,22.420,0.500
1084,20.947,28.086,0,11.117,1.793,3.839,8.959,22.201,0.500
1085,19.777,24.845,0,11.954,1.811,3.876,9.000,22.132,0.979
1085,21.114,28.189,0,11.924,1.808,3.875,9.020,22.251,0.979
1086,19.672,24.868,0,12.359,1.817,3.894,9.042,22.215,0.500
1086,21.008,28.142,0,11.441,1.797,3.851,8.980,22.225,0.500
1087,19.674,24.874,0,12.201,1.818,3.895,9.043,22.214,0.500
1087,20.980,28.147,0,11.439,1.807,3.883,9.075,22.493,0.500
1088,19.644,24.843,0,12.393,1.831,3.942,9.184,22.620,0.500
1088,20.969,28.137,0,11.239,1.791,3.837,8.961,22.230,0.500
1089,19.692,24.830,0,12.171,1.822,3.910,9.090,22.358,0.500
1089,21.013,28.211,0,11.708,1.800,3.857,8.990,22.223,0.500
1090,19.737,24.859,0,11.809,1.807,3.861,8.951,21.976,0.512
1090,21.105,28.238,0,12.074,1.823,3.930,9.189,22.746,0.512
1091,19.780,24.842,0,11.570,1.792,3.813,8.821,21.644,0.500
1091,21.247,28.334,0,12.719,1.843,3.988,9.334,23.091,0.500
1092,19.689,24.839,0,12.411,1.818,3.894,9.037,22.196,0.500
1092,21.014,28.155,0,11.563,1.799,3.857,8.996,22.268,0.500
1093,19.694,24.858,0,12.003,1.807,3.860,8.939,21.922,0.848
1093,21.075,28.224,0,11.921,1.809,3.882,9.057,22.399,0.848
1094,19.743,24.811,0,12.037,1.809,3.867,8.963,21.998,0.911
1094,21.140,28.253,0,12.088,1.816,3.904,9.105,22.493,0.911
1095,19.743,24.825,0,11.741,1.801,3.839,8.883,21.779,0.500
1095,21.174,28.289,0,12.409,1.829,3.944,9.214,22.774,0.500
1096,19.609,24.791,0,12.710,1.843,3.980,9.292,22.917,0.500
1096,20.968,28.185,0,11.145,1.790,3.825,8.906,22.022,0.500
1097,19.762,24.856,0,11.887,1.810,3.871,8.975,22.034,0.888
1097,21.082,28.258,0,11.952,1.814,3.900,9.103,22.514,0.888
1098,19.633,24.827,0,12.582,1.844,3.987,9.317,23.000,0.500
1098,20.969,28.134,0,11.214,1.790,3.831,8.937,22.137,0.500
1099,19.630,24.835,0,12.651,1.829,3.934,9.157,22.537,0.500
1099,20.950,28.118,0,11.230,1.787,3.822,8.915,22.091,0.500
1100,19.090,24.809,0,10.882,1.782,3.806,8.870,21.978,0.566
1100,20.926,28.149,0,11.079,1.794,3.849,8.999,22.339,0.566
1101,19.086,24.824,0,10.822,1.785,3.817,8.909,22.103,0.788
1101,20.900,28.141,0,10.921,1.794,3.853,9.020,22.423,0.788
1102,19.602,24.823,0,12.695,1.834,3.949,9.200,22.658,0.950
1102,20.369,28.149,0,12.651,1.831,3.935,9.148,22.481,0.950
1103,19.623,24.869,0,12.435,1.828,3.931,9.151,22.531,0.508
1103,20.387,28.123,0,12.721,1.830,3.936,9.157,22.524,0.508
1104,19.651,24.846,0,12.406,1.826,3.925,9.132,22.472,0.500
1104,20.946,28.117,0,11.252,1.797,3.854,9.002,22.320,0.500
1105,19.082,24.762,0,10.919,1.792,3.845,8.996,22.363,0.500
1105,20.351,28.133,0,12.437,1.826,3.918,9.103,22.362,0.500
1106,19.685,24.891,0,12.039,1.809,3.866,8.961,21.993,0.500
1106,21.010,28.151,0,11.559,1.798,3.849,8.965,22.157,0.500
1107,19.620,24.811,0,12.546,1.837,3.961,9.241,22.783,0.600
1107,20.388,28.141,0,12.723,1.830,3.931,9.135,22.441,0.600
1108,19.640,24.841,0,12.483,1.828,3.930,9.147,22.514,0.543
1108,20.379,28.146,0,12.703,1.835,3.949,9.190,22.601,0.543
1109,19.627,24.871,0,12.236,1.827,3.925,9.129,22.457,0.500
1109,20.947,28.163,0,11.265,1.809,3.898,9.137,22.714,0.500
1110,19.058,24.826,0,10.811,1.773,3.769,8.748,21.597,0.501
1110,20.948,28.171,0,11.161,1.787,3.821,8.905,22.043,0.501
1111,19.091,24.826,0,10.559,1.771,3.770,8.773,21.729,0.500
1111,20.967,28.194,0,11.254,1.799,3.861,9.025,22.390,0.500
1112,19.709,24.949,0,11.676,1.803,3.844,8.893,21.797,0.628
1112,21.000,28.205,0,11.837,1.807,3.880,9.056,22.410,0.628
1113,19.822,24.827,0,11.245,1.796,3.836,8.912,21.961,0.500
1113,21.349,28.396,0,13.095,1.880,4.117,9.719,24.187,0.500
1114,19.849,24.839,0,11.214,1.793,3.827,8.886,21.890,0.503
1114,21.273,28.949,0,10.899,1.775,3.750,8.621,21.040,0.503
1115,19.774,24.971,0,11.339,1.787,3.795,8.763,21.469,0.500
1115,21.104,28.255,0,12.439,1.824,3.928,9.172,22.675,0.500
1116,19.770,24.940,0,11.499,1.800,3.840,8.893,21.828,0.540
1116,21.062,28.189,0,11.715,1.812,3.898,9.111,22.569,0.540
1117,19.734,24.948,0,11.768,1.799,3.833,8.865,21.729,0.500
1117,20.477,28.156,0,13.120,1.836,3.953,9.204,22.647,0.500
1118,19.762,24.904,0,11.732,1.799,3.833,8.867,21.740,0.509
1118,21.060,28.187,0,12.014,1.801,3.852,8.950,22.055,0.509
1119,19.752,24.984,0,11.280,1.801,3.842,8.900,21.846,0.333
1119,21.078,28.931,0,10.647,1.770,3.757,8.698,21.416,0.333
1119,7.591,43.678,0,12.707,1.777,3.744,8.567,20.794,0.333
1120,19.722,24.966,0,11.708,1.802,3.841,8.883,21.762,0.598
1120,20.979,28.201,0,11.880,1.812,3.897,9.106,22.556,0.598
1121,19.755,25.010,0,11.286,1.787,3.796,8.765,21.473,0.500
1121,20.487,28.231,0,13.589,1.853,4.015,9.393,23.191,0.500
1122,19.818,25.000,0,11.215,1.790,3.811,8.824,21.677,0.500
1122,21.118,28.236,0,12.417,1.832,3.957,9.258,22.917,0.500
1123,19.759,24.898,0,11.981,1.808,3.863,8.953,21.976,0.502
1123,20.982,28.158,0,11.645,1.805,3.872,9.037,22.364,0.502
1124,19.748,24.891,0,11.876,1.795,3.815,8.809,21.559,0.608
1124,21.074,28.213,0,12.043,1.806,3.869,9.002,22.202,0.608
1125,19.892,24.984,0,11.002,1.783,3.792,8.788,21.632,0.500
1125,21.191,28.259,0,12.792,1.839,3.970,9.277,22.913,0.500
1126,19.770,24.992,0,11.149,1.795,3.820,8.828,21.631,0.500
1126,21.027,28.303,0,12.164,1.835,3.974,9.328,23.169,0.500
1127,19.782,24.932,0,11.517,1.791,3.808,8.799,21.561,0.500
1127,21.094,28.260,0,12.375,1.820,3.916,9.139,22.584,0.500
1128,19.693,24.930,0,11.809,1.816,3.886,9.014,22.128,0.500
1128,20.410,28.210,0,13.268,1.844,3.980,9.285,22.876,0.500
1129,19.759,24.919,0,11.972,1.789,3.796,8.757,21.425,0.500
1129,20.497,28.148,0,13.133,1.832,3.939,9.164,22.528,0.500
1130,19.770,25.080,0,11.042,1.782,3.779,8.726,21.389,0.500
1130,21.019,28.193,0,12.158,1.813,3.895,9.088,22.467,0.500
1131,19.763,24.987,0,11.455,1.803,3.849,8.924,21.928,0.500
1131,21.008,28.189,0,11.884,1.821,3.925,9.181,22.747,0.500
1132,20.421,28.145,0,13.363,1.846,3.990,9.319,22.982,1.000
1133,19.777,25.021,0,10.983,1.792,3.816,8.837,21.706,0.500
1133,21.149,28.335,0,12.732,1.851,4.024,9.462,23.507,0.500
1134,19.774,24.988,0,11.292,1.793,3.818,8.837,21.693,0.500
1134,21.065,28.207,0,12.160,1.814,3.895,9.079,22.416,0.500
1135,19.653,24.974,0,11.708,1.807,3.857,8.926,21.877,0.675
1135,20.985,28.235,0,11.845,1.813,3.904,9.135,22.654,0.675
1136,19.763,25.038,0,11.111,1.786,3.795,8.776,21.537,0.500
1136,21.064,28.198,0,12.224,1.834,3.966,9.295,23.045,0.500
1137,19.761,24.959,0,11.229,1.782,3.776,8.702,21.281,0.500
1137,21.119,28.327,0,12.545,1.853,4.030,9.481,23.563,0.500
1138,19.745,24.970,0,11.333,1.792,3.813,8.823,21.652,0.500
1138,21.136,28.301,0,12.636,1.837,3.974,9.306,23.047,0.500
1139,19.812,25.026,0,11.120,1.790,3.812,8.834,21.722,0.500
1139,21.113,28.247,0,12.459,1.836,3.972,9.307,23.066,0.500
1140,19.770,24.964,0,11.083,1.788,3.799,8.780,21.527,0.500
1140,21.147,28.310,0,12.496,1.849,4.012,9.420,23.370,0.500
1141,19.824,25.003,0,10.980,1.780,3.778,8.730,21.421,0.500
1141,21.172,28.306,0,12.894,1.847,3.999,9.367,23.181,0.500
1142,19.816,24.924,0,11.249,1.780,3.780,8.737,21.445,0.500
1142,21.198,28.316,0,12.799,1.849,4.010,9.400,23.278,0.500
1143,19.925,25.773,0,12.016,1.843,4.008,9.450,23.565,1.000
1144,19.833,24.999,0,11.043,1.782,3.785,8.755,21.502,0.500
1144,21.158,28.287,0,12.787,1.846,4.005,9.399,23.317,0.500
1145,19.825,25.003,0,10.881,1.788,3.802,8.798,21.606,0.500
1145,21.127,28.298,0,12.738,1.855,4.036,9.494,23.591,0.500
1146,19.758,24.900,0,11.746,1.785,3.788,8.743,21.412,0.500
1146,21.100,28.933,0,10.692,1.772,3.760,8.701,21.401,0.500
1147,19.870,25.003,0,10.516,1.774,3.763,8.701,21.381,0.500
1147,21.243,29.019,0,11.334,1.789,3.798,8.764,21.448,0.500
1148,19.873,25.037,0,10.590,1.768,3.746,8.658,21.278,0.500
1148,21.206,28.311,0,13.169,1.860,4.044,9.494,23.523,0.500
1149,19.780,24.884,0,11.370,1.778,3.768,8.688,21.270,0.500
1149,21.266,28.343,0,12.903,1.858,4.041,9.494,23.545,0.500
1150,19.675,24.911,0,11.793,1.795,3.817,8.810,21.551,0.500
1150,21.059,28.299,0,12.197,1.811,3.888,9.069,22.422,0.500
1151,19.712,25.038,0,11.410,1.795,3.816,8.811,21.568,0.510
1151,20.920,28.231,0,11.672,1.815,3.916,9.182,22.821,0.510
1152,19.824,24.965,0,11.188,1.777,3.767,8.697,21.327,0.500
1152,21.190,28.290,0,12.815,1.840,3.974,9.293,22.966,0.500
1153,19.769,24.999,0,11.471,1.794,3.818,8.827,21.641,0.500
1153,20.461,28.167,0,13.347,1.840,3.966,9.244,22.756,0.500
1154,19.750,24.979,0,11.516,1.801,3.840,8.889,21.804,0.558
1154,20.980,28.168,0,11.722,1.803,3.866,9.014,22.288,0.558
1155,19.763,25.052,0,11.210,1.797,3.832,8.875,21.794,0.500
1155,20.998,28.186,0,11.985,1.806,3.875,9.036,22.337,0.500
1156,19.814,25.011,0,11.105,1.790,3.808,8.815,21.652,0.500
1156,21.091,28.264,0,12.463,1.839,3.981,9.339,23.165,0.500
1157,19.789,25.017,0,11.153,1.787,3.795,8.766,21.486,0.500
1157,21.065,28.237,0,12.273,1.825,3.933,9.197,22.769,0.500
1158,19.756,25.059,0,11.211,1.789,3.803,8.789,21.547,0.500
1158,21.013,28.196,0,12.071,1.814,3.897,9.094,22.482,0.500
1159,19.834,25.670,0,12.681,1.861,4.062,9.581,23.861,0.500
1159,21.161,28.921,0,10.868,1.787,3.803,8.810,21.660,0.500
1160,19.804,25.073,0,10.847,1.791,3.813,8.828,21.689,0.500
1160,21.086,28.281,0,12.532,1.840,3.988,9.360,23.235,0.500
1161,19.812,25.708,0,12.857,1.866,4.075,9.612,23.928,0.639
1161,21.148,28.322,0,13.006,1.850,4.018,9.437,23.417,0.639
1162,21.058,28.233,0,12.458,1.823,3.926,9.171,22.680,1.000
1163,19.888,25.697,0,13.040,1.857,4.044,9.523,23.685,0.500
1163,21.121,28.200,0,12.669,1.821,3.913,9.115,22.480,0.500
1164,19.793,25.704,0,12.878,1.866,4.070,9.591,23.849,0.533
1164,21.112,28.301,0,12.654,1.845,4.003,9.404,23.350,0.533
1165,19.756,25.032,0,11.119,1.799,3.839,8.896,21.848,0.500
1165,21.069,28.268,0,12.327,1.834,3.971,9.318,23.130,0.500
1166,19.829,25.038,0,11.018,1.790,3.809,8.820,21.666,0.500
1166,21.059,28.242,0,12.456,1.831,3.956,9.268,22.973,0.500
1167,19.824,24.966,0,11.051,1.788,3.807,8.816,21.670,0.500
1167,21.167,28.313,0,12.668,1.849,4.014,9.424,23.373,0.500
1168,19.724,25.004,0,11.321,1.792,3.811,8.804,21.567,0.500
1168,21.067,28.247,0,12.227,1.818,3.909,9.121,22.543,0.500
1169,19.759,24.997,0,11.158,1.785,3.790,8.752,21.449,0.500
1169,21.178,28.307,0,12.765,1.844,3.998,9.374,23.231,0.500
1170,19.780,24.993,0,11.130,1.782,3.779,8.722,21.367,0.500
1170,21.134,28.307,0,12.633,1.839,3.980,9.329,23.124,0.500
1171,19.777,24.988,0,11.292,1.796,3.823,8.841,21.675,0.500
1171,21.073,28.279,0,12.319,1.837,3.980,9.339,23.181,0.500
1172,19.718,25.031,0,11.288,1.801,3.841,8.893,21.816,0.500
1172,20.992,28.199,0,11.872,1.821,3.929,9.205,22.841,0.500
1173,19.777,25.045,0,11.188,1.795,3.822,8.848,21.717,0.500
1173,21.072,28.258,0,12.362,1.836,3.978,9.342,23.208,0.500
1174,20.958,28.200,0,11.930,1.815,3.908,9.139,22.646,1.000
1175,19.737,25.089,0,10.960,1.793,3.816,8.828,21.658,0.500
1175,21.036,28.234,0,12.192,1.824,3.935,9.209,22.820,0.500
1176,19.841,25.723,0,13.122,1.869,4.082,9.630,23.973,0.500
1176,21.042,28.213,0,12.401,1.830,3.951,9.247,22.904,0.500
1177,19.862,25.671,0,13.042,1.863,4.063,9.574,23.822,0.500
1177,21.138,28.215,0,12.573,1.823,3.921,9.138,22.543,0.500
1178,19.883,25.655,0,12.395,1.871,4.104,9.728,24.339,0.500
1178,21.297,28.323,0,13.186,1.872,4.085,9.621,23.900,0.500
1179,19.841,24.980,0,11.067,1.786,3.800,8.797,21.621,0.500
1179,21.189,28.311,0,12.758,1.848,4.009,9.410,23.335,0.500
1180,19.878,25.696,0,12.761,1.864,4.071,9.611,23.958,0.719
1180,21.139,28.267,0,12.873,1.848,4.007,9.398,23.287,0.719
1181,19.862,24.985,0,11.066,1.789,3.809,8.820,21.674,0.500
1181,21.158,28.255,0,12.713,1.835,3.962,9.264,22.904,0.500
1182,19.863,25.052,0,10.845,1.785,3.799,8.800,21.637,0.500
1182,21.178,28.282,0,12.873,1.846,4.000,9.377,23.234,0.500
1183,19.785,25.043,0,11.006,1.783,3.785,8.745,21.445,0.500
1183,21.121,28.271,0,12.600,1.840,3.983,9.336,23.138,0.500
1184,19.762,25.048,0,10.983,1.786,3.794,8.766,21.490,0.500
1184,21.116,28.273,0,12.582,1.842,3.993,9.373,23.256,0.500
1185,19.815,25.040,0,11.156,1.795,3.827,8.870,21.799,0.500
1185,21.075,28.225,0,12.349,1.828,3.947,9.240,22.898,0.500
1186,19.838,24.978,0,11.192,1.790,3.806,8.797,21.569,0.500
1186,21.040,28.300,0,12.375,1.838,3.980,9.340,23.188,0.500
1187,19.808,25.021,0,11.001,1.799,3.842,8.917,21.949,0.500
1187,21.148,28.256,0,12.560,1.840,3.984,9.340,23.148,0.500
1188,19.789,25.028,0,11.088,1.785,3.789,8.751,21.446,0.500
1188,21.096,28.256,0,12.585,1.832,3.958,9.266,22.950,0.500
1189,19.826,25.009,0,11.129,1.790,3.808,8.814,21.641,0.500
1189,21.120,28.272,0,12.677,1.840,3.982,9.330,23.110,0.500
1190,19.760,25.035,0,11.187,1.787,3.794,8.753,21.420,0.500
1190,21.083,28.187,0,12.253,1.811,3.882,9.033,22.266,0.500
1191,19.879,25.677,0,12.938,1.871,4.095,9.678,24.138,0.503
1191,21.119,28.248,0,12.648,1.833,3.958,9.258,22.909,0.503
1192,19.830,24.950,0,11.151,1.800,3.846,8.929,21.979,0.500
1192,21.111,28.242,0,12.036,1.833,3.963,9.287,23.023,0.500
1193,19.840,25.023,0,10.979,1.779,3.779,8.741,21.475,0.500
1193,21.137,28.272,0,12.554,1.846,4.005,9.404,23.335,0.500
1194,19.834,25.033,0,10.886,1.782,3.788,8.764,21.530,0.500
1194,21.169,28.311,0,12.865,1.854,4.031,9.470,23.500,0.500
1195,19.862,24.995,0,10.628,1.769,3.745,8.646,21.219,0.500
1195,21.218,28.263,0,12.614,1.855,4.029,9.455,23.432,0.500
1196,19.020,24.896,0,10.853,1.774,3.772,8.756,21.625,0.500
1196,20.341,28.244,0,13.076,1.852,4.010,9.376,23.145,0.500
1197,19.815,25.041,0,10.865,1.785,3.791,8.764,21.501,0.500
1197,21.095,28.303,0,12.533,1.851,4.029,9.484,23.594,0.500
1198,19.835,25.024,0,10.841,1.788,3.804,8.802,21.614,0.500
1198,21.119,28.327,0,12.638,1.860,4.059,9.574,23.847,0.500
1199,19.878,24.911,0,11.314,1.803,3.857,8.967,22.102,0.500
1199,21.089,28.233,0,12.356,1.817,3.901,9.088,22.421,0.500
1200,19.750,24.700,0,10.470,1.809,3.884,9.062,22.416,0.550
1200,22.095,28.357,0,10.681,1.817,3.924,9.210,22.918,0.550
1201,21.003,28.228,0,12.270,1.836,3.978,9.343,23.216,1.000
1202,19.623,24.641,0,11.018,1.834,3.966,9.284,22.986,0.500
1202,21.905,28.318,0,9.987,1.789,3.842,9.008,22.452,0.500
1203,19.948,25.012,0,10.237,1.793,3.830,8.905,21.971,0.250
1203,21.136,28.224,0,11.878,1.844,3.998,9.380,23.259,0.263
1203,10.690,34.021,0,11.664,1.811,3.879,9.012,22.171,0.263
1203,11.337,36.227,0,13.282,1.869,4.070,9.560,23.685,0.250
1204,19.670,25.704,0,12.730,1.866,4.068,9.568,23.745,0.333
1204,21.101,29.159,0,11.334,1.776,3.763,8.688,21.310,0.334
1204,11.769,41.084,0,11.592,1.848,4.014,9.432,23.417,0.334
1205,19.913,24.967,0,11.002,1.789,3.812,8.842,21.770,0.500
1205,21.146,28.220,0,12.293,1.832,3.952,9.232,22.810,0.500
1206,19.890,25.037,0,10.605,1.786,3.805,8.831,21.762,0.500
1206,21.211,28.334,0,13.068,1.863,4.058,9.541,23.679,0.500
1207,19.889,24.920,0,11.000,1.783,3.792,8.783,21.605,0.500
1207,21.272,28.333,0,13.066,1.860,4.044,9.493,23.521,0.500
1208,19.863,25.015,0,10.559,1.779,3.779,8.746,21.502,0.500
1208,21.209,28.981,0,11.141,1.787,3.796,8.772,21.504,0.500
1209,19.710,24.884,0,10.084,1.752,3.677,8.422,20.529,0.699
1209,19.795,28.169,0,10.142,1.783,3.800,8.825,21.776,0.699
1210,19.818,24.902,0,11.416,1.791,3.812,8.823,21.666,0.500
1210,21.161,28.276,0,12.404,1.838,3.978,9.319,23.088,0.500
1211,19.840,24.994,0,11.062,1.787,3.798,8.777,21.526,0.500
1211,21.050,28.238,0,12.262,1.832,3.960,9.275,22.991,0.500
1212,19.841,25.038,0,10.844,1.780,3.779,8.736,21.445,0.500
1212,21.167,28.284,0,12.889,1.849,4.009,9.402,23.296,0.500
1213,19.873,25.063,0,10.921,1.789,3.811,8.834,21.736,0.500
1213,21.088,28.193,0,12.541,1.823,3.923,9.151,22.596,0.500
1214,19.791,25.018,0,11.165,1.783,3.784,8.734,21.400,0.500
1214,21.086,28.259,0,12.390,1.834,3.966,9.294,23.043,0.500
1215,19.713,25.002,0,11.216,1.800,3.838,8.880,21.770,0.500
1215,21.034,28.269,0,12.063,1.828,3.951,9.266,23.003,0.500
1216,19.778,25.047,0,11.289,1.800,3.842,8.904,21.875,0.500
1216,21.004,28.185,0,12.041,1.821,3.926,9.190,22.782,0.500
1217,19.817,25.058,0,10.842,1.790,3.811,8.827,21.692,0.500
1217,21.096,28.251,0,12.474,1.832,3.959,9.269,22.956,0.500
1218,19.867,25.695,0,13.025,1.872,4.097,9.681,24.138,0.500
1218,21.098,28.238,0,12.667,1.832,3.957,9.258,22.916,0.500
1219,19.826,24.983,0,11.153,1.805,3.858,8.954,22.019,0.500
1219,21.065,28.256,0,12.333,1.830,3.953,9.256,22.931,0.500
1220,19.864,25.702,0,12.814,1.862,4.064,9.587,23.880,0.751
1220,21.135,28.299,0,12.908,1.843,3.993,9.363,23.208,0.751
1221,19.840,25.701,0,12.773,1.858,4.047,9.531,23.708,0.617
1221,21.176,28.282,0,12.938,1.848,4.006,9.389,23.249,0.617
1222,19.802,25.040,0,10.997,1.785,3.795,8.778,21.551,0.500
1222,21.147,28.256,0,12.784,1.836,3.966,9.276,22.939,0.500
1223,19.905,25.667,0,12.373,1.860,4.063,9.598,23.953,0.500
1223,21.184,28.965,0,11.096,1.799,3.836,8.883,21.804,0.500
1224,19.812,25.703,0,12.964,1.871,4.091,9.657,24.049,0.500
1224,21.068,28.262,0,12.502,1.835,3.973,9.317,23.113,0.500
1225,19.833,25.697,0,12.990,1.869,4.086,9.648,24.037,0.500
1225,21.103,28.244,0,12.641,1.833,3.958,9.254,22.889,0.500
1226,19.872,25.750,0,12.423,1.849,4.020,9.457,23.511,0.500
1226,21.158,28.286,0,12.944,1.857,4.036,9.477,23.499,0.500
1227,19.909,25.748,0,12.274,1.841,3.996,9.399,23.383,0.500
1227,21.190,28.314,0,13.238,1.872,4.087,9.630,23.930,0.500
1228,19.901,25.736,0,12.326,1.841,3.997,9.402,23.385,0.500
1228,21.214,28.307,0,13.196,1.864,4.058,9.535,23.640,0.500
1229,19.903,25.726,0,11.986,1.820,3.929,9.209,22.864,0.500
1229,21.320,28.301,0,13.539,1.891,4.149,9.801,24.386,0.500
1230,19.850,25.758,0,11.865,1.837,3.980,9.337,23.169,0.514
1230,21.178,29.109,0,11.647,1.795,3.826,8.864,21.777,0.514
1231,19.821,25.685,0,13.073,1.858,4.045,9.522,23.671,0.502
1231,21.105,28.268,0,12.750,1.836,3.968,9.290,23.000,0.502
1232,19.769,25.735,0,13.117,1.865,4.065,9.568,23.767,0.500
1232,21.012,28.208,0,12.251,1.826,3.941,9.223,22.848,0.500
1233,19.878,25.692,0,12.485,1.855,4.044,9.537,23.759,0.500
